,APG,DBPM,Exp,FG2_pct,FG3_pct,GP,Height,MPG,OBPM,PPG,Player,Pos,RPG,Salary,TPG,Team,USG,Year,pct_from_3
5,0.5,0.4,1,0.482,0.0,40,7-1,8.9,3.4,2.5,Meyers Leonard,C,2.8,2222160,0.4,POR,14.2,2014,0.066
6,5.6,1.6,1,0.447,0.394,82,6-3,35.8,4.4,20.7,Damian Lillard,PG,3.5,3202920,2.4,POR,25.0,2014,0.425
7,0.9,1.6,5,0.552,0.0,82,7-0,31.7,1.4,11.1,Robin Lopez,C,8.5,5904261,1.0,POR,14.0,2014,0.002
8,2.4,1.6,4,0.49,0.393,82,6-5,33.9,3.4,16.4,Wesley Matthews,SG,3.5,6875480,1.3,POR,19.6,2014,0.506
9,0.7,0.4,R,0.449,0.375,38,6-3,12.5,3.4,5.3,CJ McCollum,SG,1.3,2316720,0.9,POR,20.9,2014,0.449
10,0.5,1.1,1,0.483,0.0,70,6-10,12.5,3.4,4.8,Thomas Robinson,PF,4.4,3526440,0.8,POR,19.7,2014,0.003
11,1.2,0.9,12,0.25,0.286,24,6-1,6.7,3.4,0.5,Earl Watson,PG,0.6,1399507,0.7,POR,8.1,2014,0.636
12,4.3,1.1,10,0.441,0.369,74,6-1,24.8,3.4,9.7,Mo Williams,PG,2.1,2652000,2.0,POR,20.5,2014,0.335
13,0.9,1.1,9,0.442,0.342,68,6-9,14.5,3.4,5.0,Dorell Wright,SF,2.8,3000000,0.6,POR,16.2,2014,0.68
0,1.7,1.3,6,0.552,0.28,81,6-9,32.2,0.4,12.3,Corey Brewer,SF,2.6,4500000,1.3,MIN,16.5,2014,0.261
1,0.8,4.0,4,0.433,0.35,41,6-7,18.3,,6.7,Chase Budinger,SF,2.5,5000000,0.6,MIN,16.7,2014,0.472
2,1.0,2.1,4,0.468,0.0,81,6-8,20.2,,6.3,Dante Cunningham,PF,4.1,2180000,0.5,MIN,15.1,2014,0.01
3,0.7,3.1,R,0.496,1.0,60,6-11,13.6,,4.8,Gorgui Dieng,C,5.0,1352640,0.9,MIN,16.8,2014,0.004
4,4.4,1.2,5,0.502,0.376,77,6-10,36.3,7.2,26.1,Kevin Love,PF,12.5,14693906,2.5,MIN,28.8,2014,0.355
5,1.8,2.1,9,0.448,0.387,68,6-7,32.0,1.4,19.1,Kevin Martin,SG,3.0,6500000,1.6,MIN,25.0,2014,0.29
6,0.2,,R,0.478,0.273,37,6-6,7.8,,3.9,Shabazz Muhammad,SG,1.4,1887120,0.4,MIN,23.1,2014,0.089
7,0.9,2.1,3,0.541,0.0,54,6-11,30.8,1.4,17.5,Nikola Pekovic,C,8.7,12100000,1.6,MIN,22.9,2014,0.0
8,8.6,1.5,2,0.393,0.331,82,6-4,32.2,0.0,9.5,Ricky Rubio,PG,4.2,4002120,2.7,MIN,16.4,2014,0.199
9,1.1,4.0,1,0.341,0.294,63,6-6,10.5,,4.0,Alexey Shved,SG,1.3,3150000,0.8,MIN,20.8,2014,0.43
10,0.8,4.0,8,0.598,0.316,31,6-10,19.5,,4.8,Ronny Turiaf,C,5.6,1500000,0.8,MIN,10.7,2014,0.0
11,0.1,,2,0.436,0.133,11,6-8,14.7,,4.9,Derrick Williams,PF,2.4,5016960,0.5,MIN,17.6,2014,0.278
0,0.9,1.0,4,0.399,0.375,68,6-9,17.1,1.9,5.9,Darrell Arthur,SF,3.1,3231683,0.9,DEN,18.1,2014,0.156
1,1.8,0.8,6,0.478,0.348,62,6-8,31.1,0.7,13.6,Wilson Chandler,SF,4.7,6344164,1.3,DEN,19.5,2014,0.476
2,1.2,0.9,2,0.547,0.0,80,6-8,27.2,0.3,13.7,Kenneth Faried,PF,8.6,1367640,1.7,DEN,21.3,2014,0.004
3,1.5,1.0,1,0.453,0.376,76,6-7,19.8,1.9,8.4,Evan Fournier,SG,2.7,1422720,1.3,DEN,19.7,2014,0.436
4,3.5,0.9,7,0.456,0.38,81,6-4,30.7,1.9,13.2,Randy Foye,SG,2.9,3000000,1.8,DEN,18.8,2014,0.569
5,0.9,0.1,2,0.432,0.349,39,6-7,17.2,,6.8,Jordan Hamilton,SF,3.4,1169880,0.7,DEN,18.7,2014,0.508
6,1.4,0.8,5,0.514,0.0,69,6-9,26.9,1.9,11.8,J.J. Hickson,PF,9.2,5150000,1.9,DEN,20.8,2014,0.012
7,8.8,0.9,4,0.455,0.356,62,5-11,35.8,2.9,17.6,Ty Lawson,PG,3.5,10786517,3.2,DEN,22.7,2014,0.251
8,0.4,,5,0.447,0.319,5,7-0,15.8,,7.0,JaVale McGee,C,3.4,10750000,1.6,DEN,25.0,2014,0.0
9,3.3,1.3,14,0.452,0.5,30,6-3,19.0,,5.9,Andre Miller,SG,2.4,5000000,1.1,DEN,14.7,2014,0.125
10,0.5,0.3,1,0.395,0.319,52,6-9,15.2,,4.9,Quincy Miller,PF,2.8,788872,0.9,DEN,17.7,2014,0.367
11,0.8,1.0,3,0.539,0.167,82,7-1,21.6,1.9,9.4,Timofey Mozgov,C,6.4,4400000,1.5,DEN,18.8,2014,0.044
12,0.7,1.3,5,0.435,0.295,43,6-10,12.3,,4.8,Anthony Randolph,PF,2.8,1750000,0.9,DEN,19.8,2014,0.347
13,2.5,0.3,8,0.463,0.377,44,5-9,19.7,1.9,10.4,Nate Robinson,PG,1.8,2016000,1.3,DEN,23.5,2014,0.402
0,0.0,,9,1.0,0.25,6,6-11,7.5,,0.5,Andris Biedrins,C,2.8,9000000,0.3,UTA,5.7,2014,0.0
1,5.7,1.4,R,0.41,0.33,70,6-1,32.3,0.5,12.8,Trey Burke,PG,3.0,2438760,1.9,UTA,21.8,2014,0.375
2,2.7,0.8,2,0.48,0.35,78,6-6,28.1,0.5,14.0,Alec Burks,SG,3.3,2202000,1.9,UTA,23.9,2014,0.172
3,0.7,0.8,3,0.53,0.0,66,6-9,18.3,,6.1,Jeremy Evans,SF,4.7,1660257,0.6,UTA,15.3,2014,0.006
4,1.2,1.4,3,0.523,0.0,73,6-10,30.2,0.5,13.3,Derrick Favors,PF,8.7,6008196,1.8,UTA,20.8,2014,0.001
5,0.2,1.8,R,0.486,0.355,45,7-1,9.6,,2.3,Rudy Gobert,C,3.4,1078800,0.7,UTA,14.2,2014,0.0
6,5.2,0.0,3,0.453,0.304,77,6-8,36.4,1.0,16.2,Gordon Hayward,SF,5.1,3452183,2.8,UTA,23.1,2014,0.271
7,1.6,1.4,12,0.484,0.409,82,6-7,27.0,0.3,10.1,Richard Jefferson,SF,2.7,11046000,1.1,UTA,16.9,2014,0.46
8,0.9,0.8,2,0.492,0.0,80,6-11,26.7,0.5,12.3,Enes Kanter,C,7.5,4505280,1.8,UTA,23.3,2014,0.001
9,0.6,0.6,5,0.326,0.34,38,6-6,11.0,,2.1,Brandon Rush,SG,1.2,4000000,0.5,UTA,12.3,2014,0.522
10,1.2,0.8,8,0.503,0.359,66,6-9,25.4,0.5,9.1,Marvin Williams,PF,5.1,7500000,0.8,UTA,16.7,2014,0.445
0,2.0,0.8,10,0.549,0.343,63,6-7,27.5,0.7,9.9,Matt Barnes,SF,4.6,3250000,1.3,LAC,16.6,2014,0.537
1,0.3,2.1,R,0.438,0.301,43,6-7,9.2,2.0,2.7,Reggie Bullock,SF,1.3,1149000,0.3,LAC,15.4,2014,0.603
2,3.7,0.8,4,0.501,0.376,80,6-0,25.9,1.4,11.4,Darren Collison,PG,2.4,1900000,1.7,LAC,19.7,2014,0.272
3,3.2,0.8,13,0.46,0.361,69,6-5,30.3,2.7,18.6,Jamal Crawford,SG,2.3,5225000,2.0,LAC,27.2,2014,0.441
4,1.4,1.7,6,0.518,0.36,74,6-7,23.4,2.9,6.9,Jared Dudley,SF,2.2,4250000,0.8,LAC,13.5,2014,0.503
5,0.9,1.7,10,0.407,0.339,55,6-4,15.8,2.0,5.0,Willie Green,SG,1.4,1399507,0.6,LAC,16.3,2014,0.446
6,3.9,1.6,3,0.537,0.273,80,6-10,35.8,3.0,24.1,Blake Griffin,PF,9.5,16441500,2.8,LAC,29.0,2014,0.032
7,0.1,1.7,7,0.736,0.333,61,7-0,7.9,2.0,2.3,Ryan Hollins,PF,1.5,1186459,0.5,LAC,11.5,2014,0.0
8,0.3,0.9,15,0.412,0.195,22,6-8,11.3,2.0,3.8,Antawn Jamison,PF,2.5,1399507,0.3,LAC,19.6,2014,0.446
9,0.9,4.2,5,0.676,0.368,82,6-11,35.0,3.0,10.4,DeAndre Jordan,C,13.6,10986550,1.5,LAC,12.4,2014,0.0
10,0.2,0.9,4,0.52,0.333,27,7-0,6.2,2.0,2.5,Byron Mullens,C,1.2,947907,0.5,LAC,21.1,2014,0.609
11,10.7,0.6,8,0.498,0.368,62,6-0,35.0,6.8,19.1,Chris Paul,PG,4.3,18668431,2.3,LAC,23.7,2014,0.244
12,2.2,1.7,7,0.507,0.395,35,6-4,28.2,2.9,15.2,J.J. Redick,SG,2.1,6300000,1.2,LAC,21.8,2014,0.465
0,1.5,0.9,1,0.419,0.347,78,6-8,28.3,0.5,9.5,Harrison Barnes,SF,4.0,2923920,1.1,GSW,16.8,2014,0.28
1,0.5,0.3,1,0.448,0.256,44,6-5,6.1,2.9,2.3,Kent Bazemore,SG,0.9,788872,0.6,GSW,23.1,2014,0.402
2,1.7,5.6,8,0.627,0.333,67,7-0,26.4,2.9,7.3,Andrew Bogut,C,10.0,14000000,1.4,GSW,12.4,2014,0.0
3,8.5,0.0,4,0.509,0.424,78,6-3,36.5,7.4,24.0,Stephen Curry,PG,4.3,9887642,3.8,GSW,28.3,2014,0.445
4,0.8,3.1,4,0.481,0.322,24,6-2,11.0,2.9,3.7,Toney Douglas,PG,1.1,1600000,0.7,GSW,17.5,2014,0.686
5,1.9,4.4,1,0.449,0.333,82,6-7,21.9,2.9,6.2,Draymond Green,SF,5.0,875500,1.1,GSW,14.8,2014,0.359
6,4.2,2.5,9,0.558,0.354,63,6-6,32.4,0.5,9.3,Andre Iguodala,SF,4.7,12868632,1.6,GSW,13.3,2014,0.382
7,2.1,0.8,8,0.523,0.0,69,6-9,33.2,0.5,18.2,David Lee,PF,9.3,13878000,2.2,GSW,24.3,2014,0.001
8,0.5,3.1,R,0.238,0.167,24,6-3,5.9,2.9,1.1,Nemanja Nedovic,SG,0.6,1056720,0.5,GSW,17.2,2014,0.462
9,0.6,1.2,17,0.504,0.313,44,6-11,20.1,2.9,7.9,Jermaine O'Neal,PF,5.5,2000000,1.2,GSW,17.8,2014,0.0
10,0.4,1.2,5,0.455,0.258,79,6-10,12.4,2.9,6.4,Marreese Speights,C,3.7,3500000,0.8,GSW,25.4,2014,0.07
11,2.2,0.0,2,0.464,0.417,81,6-7,35.4,1.3,18.4,Klay Thompson,SG,3.1,2317920,1.7,GSW,22.6,2014,0.425
0,5.5,0.6,3,0.517,0.357,43,6-1,32.9,2.3,17.7,Eric Bledsoe,PG,4.7,2626473,3.3,PHO,24.9,2014,0.252
1,5.9,1.6,5,0.542,0.408,76,6-3,35.1,4.9,20.3,Goran Dragic,SG,3.2,7500000,2.8,PHO,24.5,2014,0.274
2,1.2,0.2,7,0.509,0.37,82,6-11,28.2,0.9,11.1,Channing Frye,PF,5.1,6400000,1.1,PHO,17.3,2014,0.555
3,0.4,,R,0.542,0.139,52,6-5,10.3,,3.7,Archie Goodwin,SG,1.7,1064400,0.8,PHO,19.4,2014,0.216
4,1.5,0.2,6,0.492,0.4,82,6-7,28.4,2.4,15.8,Gerald Green,SG,3.4,3500000,1.8,PHO,23.6,2014,0.507
5,0.1,,R,0.423,0.29,42,7-1,8.6,,2.0,Alex Len,C,2.4,3492720,0.6,PHO,14.3,2014,0.0
6,1.1,0.6,2,0.483,0.381,82,6-9,22.0,0.6,9.7,Marcus Morris,SF,3.9,1987320,1.2,PHO,19.9,2014,0.399
7,1.8,0.4,2,0.512,0.315,81,6-10,26.6,0.5,13.8,Markieff Morris,PF,6.0,2091840,1.8,PHO,23.2,2014,0.128
8,0.5,1.3,1,0.517,0.381,80,6-11,24.6,0.6,8.1,Miles Plumlee,C,7.8,1121520,1.4,PHO,16.2,2014,0.0
9,1.7,1.6,2,0.45,0.387,81,6-6,30.7,0.7,9.4,P.J. Tucker,SF,6.5,884293,1.3,PHO,14.2,2014,0.311
0,2.9,2.9,3,0.499,0.0,71,6-11,32.4,1.9,22.7,DeMarcus Cousins,C,11.7,4916974,3.5,SAC,32.7,2014,0.006
1,1.5,0.0,2,0.464,0.493,41,6-2,11.3,1.0,5.9,Jimmer Fredette,SG,1.1,2439840,1.1,SAC,23.8,2014,0.369
2,3.1,0.0,7,0.516,0.312,55,6-8,34.4,1.9,20.1,Rudy Gay,SF,5.5,17888931,3.0,SAC,26.6,2014,0.164
3,0.4,1.8,8,0.438,0.0,16,6-6,11.2,0.0,2.1,Chuck Hayes,C,2.9,5722500,0.4,SAC,10.4,2014,0.0
4,0.3,2.1,6,0.517,0.493,18,6-9,12.9,0.0,4.2,Carl Landry,PF,3.2,6500000,0.5,SAC,14.5,2014,0.0
5,1.7,2.1,5,0.483,0.333,9,6-8,21.8,0.0,4.4,Luc Mbah a Moute,SF,3.0,4588384,0.4,SAC,9.4,2014,0.094
6,1.0,0.5,R,0.419,0.32,82,6-5,26.7,1.9,8.8,Ben McLemore,SG,2.9,2895960,1.2,SAC,16.9,2014,0.437
7,0.8,1.2,10,0.426,0.35,63,6-9,16.9,0.9,5.4,Travis Outlaw,SF,2.7,3000000,0.4,SAC,15.5,2014,0.359
8,0.9,1.7,3,0.494,0.231,17,6-9,24.4,0.0,6.9,Patrick Patterson,PF,5.8,3105302,0.9,SAC,15.4,2014,0.32
9,2.4,0.0,11,0.333,0.381,18,6-7,24.7,0.0,5.8,John Salmons,SF,2.6,7583000,0.8,SAC,13.3,2014,0.359
10,6.3,2.9,2,0.504,0.349,72,5-9,34.7,5.0,20.3,Isaiah Thomas,PG,2.9,884293,3.0,SAC,26.3,2014,0.332
11,0.6,0.5,5,0.506,0.318,82,6-11,24.5,1.9,7.1,Jason Thompson,PF,6.4,5643750,1.2,SAC,14.4,2014,0.0
12,1.0,1.2,4,0.438,0.318,46,6-4,24.4,0.9,8.3,Marcus Thornton,SG,2.7,8050000,0.8,SAC,17.1,2014,0.48
13,5.3,0.0,3,0.49,0.32,18,6-6,25.8,0.9,9.8,Greivis Vasquez,PG,1.9,2150188,1.5,SAC,18.1,2014,0.333
0,7.6,0.7,10,0.353,0.397,27,6-3,33.0,,9.5,Steve Blake,PG,3.8,4000000,2.6,LAL,15.7,2014,0.562
1,6.3,2.7,17,0.491,0.188,6,6-6,29.5,,13.8,Kobe Bryant,SG,4.3,30453805,5.7,LAL,28.7,2014,0.219
2,4.9,0.7,6,0.397,0.438,41,6-2,22.2,0.9,10.1,Jordan Farmar,PG,2.5,1106941,2.3,LAL,23.2,2014,0.44
3,3.4,1.6,12,0.483,0.286,60,7-0,31.4,1.7,17.4,Pau Gasol,C,9.7,19285850,2.4,LAL,26.4,2014,0.016
4,0.8,0.3,4,0.55,0.0,72,6-10,20.8,0.9,9.7,Jordan Hill,PF,7.4,3563600,1.0,LAL,19.7,2014,0.002
5,1.6,1.3,3,0.466,0.369,79,6-7,28.4,1.7,9.1,Wesley Johnson,SF,4.4,916099,1.1,LAL,15.1,2014,0.416
6,1.5,0.7,10,0.513,0.0,39,7-0,18.9,,10.4,Chris Kaman,C,5.9,3183000,1.9,LAL,26.7,2014,0.009
7,1.8,1.3,4,0.514,0.401,77,6-4,33.2,2.2,15.7,Jodie Meeks,SG,2.5,1550000,1.4,LAL,19.1,2014,0.453
8,5.7,2.7,17,0.4,0.333,15,6-3,20.9,,6.8,Steve Nash,PG,1.9,9300500,2.1,LAL,18.9,2014,0.255
9,0.8,0.7,1,0.477,0.579,65,7-0,16.8,0.9,5.4,Robert Sacre,C,3.9,788872,0.7,LAL,15.5,2014,0.0
10,1.5,0.3,6,0.468,0.386,64,6-7,28.3,1.7,17.9,Nick Young,SG,2.6,1106942,1.5,LAL,26.8,2014,0.394
0,0.8,2.1,3,0.58,0.323,73,6-9,13.0,0.0,3.3,Jeff Ayres,PF,3.5,1750000,0.9,SAS,12.4,2014,0.0
1,0.6,1.2,1,0.436,0.0,53,6-10,9.3,2.0,3.0,Aron Baynes,C,2.7,788872,0.7,SAS,19.2,2014,0.0
2,2.2,1.4,6,0.525,0.43,80,6-5,25.2,1.9,11.4,Marco Belinelli,SF,2.8,2750000,1.2,SAS,19.0,2014,0.422
3,0.5,0.7,9,0.47,0.429,61,6-10,11.3,2.0,3.2,Matt Bonner,PF,2.1,3945000,0.3,SAS,12.1,2014,0.598
4,1.2,1.2,1,0.516,0.323,26,6-5,11.6,2.0,4.3,Nando De Colo,SF,1.7,1463000,0.8,SAS,18.6,2014,0.333
5,2.8,1.4,10,0.549,0.402,79,6-8,25.0,0.2,9.1,Boris Diaw,PF,4.1,4702500,1.5,SAS,17.0,2014,0.193
6,3.0,4.0,16,0.493,0.0,74,6-11,29.2,1.9,15.1,Tim Duncan,C,9.7,10361446,2.1,SAS,25.2,2014,0.006
7,4.3,0.4,11,0.553,0.349,68,6-6,22.8,3.6,12.3,Manu Ginobili,SG,3.0,7500000,2.0,SAS,24.7,2014,0.411
8,1.5,2.1,4,0.46,0.415,68,6-6,24.3,1.2,9.1,Danny Green,SG,3.4,3762500,1.1,SAS,16.7,2014,0.63
9,1.7,0.6,2,0.502,0.316,68,6-3,13.8,0.0,5.0,Cory Joseph,SG,1.6,1120920,0.6,SAS,16.9,2014,0.143
10,2.0,3.4,2,0.579,0.379,66,6-7,29.1,2.3,12.8,Kawhi Leonard,SF,6.2,1887840,1.2,SAS,18.3,2014,0.282
11,5.7,1.4,12,0.509,0.373,68,6-2,29.4,1.3,16.7,Tony Parker,PG,2.3,12500000,2.2,SAS,26.5,2014,0.073
12,1.5,2.1,3,0.528,0.0,59,6-11,21.5,0.0,8.2,Tiago Splitter,C,6.2,10000000,1.3,SAS,17.7,2014,0.009
0,0.5,0.7,3,0.532,0.358,48,7-0,20.2,0.3,5.8,Omer Asik,C,7.9,8374646,1.2,HOU,13.8,2014,0.0
1,2.7,0.6,1,0.473,0.361,56,6-1,31.3,1.9,10.2,Patrick Beverley,PG,3.5,788872,1.2,HOU,14.8,2014,0.53
2,0.4,1.2,7,0.286,0.125,23,6-7,6.9,4.3,0.3,Ronnie Brewer,SF,0.6,1186459,0.1,HOU,5.0,2014,0.533
3,1.9,1.2,5,0.382,0.409,43,6-0,16.7,0.3,7.0,Aaron Brooks,PG,1.4,1027424,1.2,HOU,20.4,2014,0.502
4,1.2,0.1,4,0.479,0.347,71,6-9,18.1,0.3,6.9,Omri Casspi,PF,3.7,947907,1.0,HOU,18.3,2014,0.429
5,1.1,0.1,8,0.485,0.358,55,6-7,19.7,0.3,5.7,Francisco Garcia,SF,2.2,1265977,0.5,HOU,13.5,2014,0.656
6,6.1,2.2,4,0.515,0.366,73,6-5,38.0,6.2,25.4,James Harden,SG,4.7,13701250,3.6,HOU,27.8,2014,0.401
7,1.8,2.2,9,0.594,0.286,71,6-11,33.7,0.9,18.3,Dwight Howard,C,12.2,20513178,3.2,HOU,24.0,2014,0.009
8,1.1,1.3,1,0.581,0.307,76,6-9,27.3,0.9,12.1,Terrence Jones,PF,6.9,1551840,0.9,HOU,18.3,2014,0.142
9,4.1,0.6,3,0.492,0.358,71,6-3,28.9,0.6,12.5,Jeremy Lin,PG,2.6,8374646,2.5,HOU,20.4,2014,0.346
10,0.5,1.2,1,0.519,0.25,62,7-0,15.4,0.3,5.5,Donatas Motiejunas,PF,3.6,1422720,0.8,HOU,17.8,2014,0.284
11,4.0,0.4,2,0.528,0.37,74,6-10,37.6,2.2,16.6,Chandler Parsons,SF,5.5,926500,1.9,HOU,19.3,2014,0.356
12,0.0,0.7,2,0.643,0.125,11,6-10,9.1,4.3,3.5,Greg Smith,C,2.5,884293,0.5,HOU,15.4,2014,0.0
0,1.7,2.4,9,0.527,0.234,55,6-4,23.2,1.3,9.0,Tony Allen,SG,3.8,4494382,1.6,MEM,20.1,2014,0.114
1,2.1,0.6,5,0.417,0.301,31,6-3,21.0,1.8,8.1,Jerryd Bayless,PG,1.9,3135000,0.7,MEM,20.3,2014,0.347
2,6.0,2.9,6,0.484,0.361,73,6-1,33.5,4.1,17.2,Mike Conley,PG,2.9,8000001,2.1,MEM,24.6,2014,0.283
3,0.4,0.5,3,0.534,0.286,63,6-10,15.2,1.8,5.7,Ed Davis,PF,4.1,3153860,0.6,MEM,17.8,2014,0.0
4,3.6,2.9,5,0.477,0.182,59,7-1,33.4,0.0,14.6,Marc Gasol,C,7.2,14860523,1.9,MEM,21.7,2014,0.015
5,0.5,1.2,5,0.495,0.311,80,7-0,16.9,1.3,6.4,Kosta Koufos,C,5.2,3000000,0.8,MEM,19.4,2014,0.0
6,1.7,0.2,5,0.54,0.345,49,6-5,30.0,0.8,11.0,Courtney Lee,SG,2.8,5225000,1.0,MEM,16.3,2014,0.329
7,1.6,0.2,13,0.505,0.459,82,6-8,20.8,1.0,7.1,Mike Miller,SF,2.5,1399507,0.9,MEM,14.7,2014,0.526
8,1.3,0.6,3,0.444,0.324,15,6-7,18.0,1.8,6.3,Quincy Pondexter,SG,1.7,2225479,1.0,MEM,18.0,2014,0.43
9,1.6,0.6,11,0.426,0.29,76,6-9,25.6,1.0,6.0,Tayshaun Prince,SF,3.1,7235955,0.5,MEM,13.3,2014,0.14
10,2.5,0.4,12,0.474,0.1,79,6-9,34.2,0.1,17.4,Zach Randolph,PF,10.1,17800000,2.3,MEM,26.1,2014,0.017
0,0.9,0.8,4,0.537,0.0,78,6-7,15.6,3.1,6.4,DeJuan Blair,PF,4.7,947907,1.0,DAL,19.6,2014,0.005
1,4.7,1.1,8,0.464,0.449,81,6-3,30.5,3.3,11.4,Jose Calderon,PG,2.4,6791570,1.3,DAL,16.2,2014,0.568
2,2.6,1.5,15,0.418,0.394,81,6-6,24.4,2.2,11.9,Vince Carter,SG,3.5,3180000,1.3,DAL,23.1,2014,0.457
3,0.8,0.6,1,0.552,0.331,78,6-6,16.1,0.0,4.6,Jae Crowder,SF,2.5,788872,0.5,DAL,13.2,2014,0.51
4,0.5,1.5,11,0.569,0.0,80,6-11,20.2,0.0,6.6,Samuel Dalembert,C,6.8,3700748,1.1,DAL,14.8,2014,0.003
5,0.4,1.1,4,0.448,0.424,45,6-4,8.7,0.0,3.2,Wayne Ellington,SG,1.0,2652000,0.2,DAL,16.4,2014,0.468
6,5.7,1.1,8,0.474,0.33,82,6-3,36.9,0.6,19.0,Monta Ellis,SG,3.6,8000000,3.2,DAL,26.0,2014,0.164
7,4.5,1.1,9,0.425,0.307,40,6-3,20.5,0.5,7.9,Devin Harris,PG,2.1,1272279,1.5,DAL,20.2,2014,0.398
8,0.1,1.1,1,0.5,0.0,30,6-10,4.9,0.2,0.9,Bernard James,C,1.4,788872,0.3,DAL,11.8,2014,0.043
9,1.5,1.1,R,0.404,0.316,48,5-11,10.2,0.0,2.8,Shane Larkin,PG,0.9,1536960,0.8,DAL,17.4,2014,0.277
10,1.6,1.1,14,0.518,0.358,76,6-7,31.7,0.0,10.4,Shawn Marion,SF,6.5,9316796,1.3,DAL,15.7,2014,0.229
11,2.7,1.1,15,0.532,0.398,80,7-0,32.9,4.1,21.7,Dirk Nowitzki,PF,6.2,22721381,1.5,DAL,26.9,2014,0.258
12,0.5,0.6,5,0.677,0.331,58,6-10,18.6,3.1,9.1,Brandan Wright,C,4.2,5000000,0.6,DAL,17.4,2014,0.0
0,1.4,1.0,3,0.496,0.271,80,6-9,25.6,1.2,7.2,Al-Farouq Aminu,SF,6.2,3700000,1.1,NOP,14.3,2014,0.097
1,0.8,1.7,5,0.463,0.409,22,6-10,36.1,4.3,19.8,Ryan Anderson,PF,6.5,8308500,0.9,NOP,22.9,2014,0.463
2,1.6,2.2,1,0.522,0.222,67,6-10,35.2,2.3,20.8,Anthony Davis,PF,10.0,5375760,1.6,NOP,25.2,2014,0.009
3,5.0,2.9,4,0.461,0.221,72,6-6,28.2,1.2,14.5,Tyreke Evans,SF,4.7,10300000,2.4,NOP,27.1,2014,0.106
4,3.3,1.0,5,0.456,0.391,64,6-4,32.1,1.2,15.4,Eric Gordon,SG,2.6,14283844,2.1,NOP,23.2,2014,0.316
5,7.9,2.9,4,0.459,0.39,34,6-4,33.6,1.5,14.3,Jrue Holiday,PG,4.2,9213484,3.1,NOP,23.3,2014,0.17
6,1.0,1.7,1,0.539,0.325,45,6-8,16.1,0.5,4.4,Darius Miller,SF,1.2,788872,0.5,NOP,12.8,2014,0.464
7,0.8,2.9,5,0.462,0.451,76,6-5,18.8,0.8,8.4,Anthony Morrow,SG,1.8,1027424,0.7,NOP,19.4,2014,0.375
8,2.3,2.9,1,0.416,0.364,69,6-4,19.4,1.5,7.7,Austin Rivers,PG,1.9,2339040,1.1,NOP,21.3,2014,0.209
9,3.3,2.9,1,0.447,0.36,72,6-1,23.2,0.3,9.4,Brian Roberts,PG,1.9,788872,1.3,NOP,20.0,2014,0.306
10,0.9,1.7,5,0.465,0.271,31,7-0,26.8,4.3,9.7,Jason Smith,PF,5.8,2500000,0.9,NOP,18.2,2014,0.0
11,0.7,2.9,2,0.579,0.0,55,6-11,18.3,4.3,2.9,Greg Stiemsma,C,4.1,2676000,0.8,NOP,8.1,2014,0.008
12,0.6,2.0,2,0.222,0.222,5,6-8,8.4,,1.2,Lance Thomas,SF,1.4,884293,0.4,NOP,13.8,2014,0.0
0,0.0,0.9,R,0.222,0.667,8,6-9,2.9,1.3,1.3,Bruno Caboclo,SF,0.3,1458360,0.5,TOR,31.5,2015,0.25
1,3.5,1.0,5,0.426,0.284,60,6-7,35.0,0.1,20.1,DeMar DeRozan,SG,4.6,9500000,2.3,TOR,28.4,2015,0.089
2,0.6,0.1,4,0.487,0.5,26,6-7,8.3,1.3,1.8,Landry Fields,SF,1.0,6250000,0.3,TOR,10.8,2015,0.049
3,0.3,1.1,5,0.538,0.143,74,6-9,14.3,0.1,3.6,Tyler Hansbrough,PF,3.6,3326235,0.3,TOR,10.5,2015,0.042
4,0.7,1.1,9,0.478,0.5,29,6-6,8.8,1.3,1.7,Chuck Hayes,C,1.8,5958750,0.3,TOR,10.4,2015,0.0
5,1.6,1.0,9,0.59,0.413,75,6-9,26.4,0.8,9.3,Amir Johnson,PF,6.1,7000000,1.5,TOR,15.7,2015,0.089
6,1.4,2.0,5,0.643,0.216,70,6-9,19.6,0.6,7.9,James Johnson,PF,3.7,2500000,1.1,TOR,17.4,2015,0.126
7,6.8,0.7,8,0.457,0.338,70,6-0,34.5,4.2,17.8,Kyle Lowry,PG,4.7,12000000,2.5,TOR,25.4,2015,0.375
8,0.2,0.7,R,0.25,0.667,6,7-0,3.8,1.3,1.0,Lucas Nogueira,C,1.8,1762680,0.3,TOR,23.1,2015,0.0
9,1.9,0.7,4,0.536,0.371,81,6-9,26.6,2.5,8.0,Patrick Patterson,PF,5.3,5831326,0.7,TOR,13.1,2015,0.529
10,1.0,1.0,2,0.452,0.372,82,6-7,25.5,0.2,9.8,Terrence Ross,SF,2.8,2793960,0.8,TOR,18.3,2015,0.518
11,0.2,0.7,3,0.75,0.667,17,6-11,3.9,1.3,0.8,Greg Stiemsma,C,0.9,981084,0.4,TOR,11.5,2015,0.0
12,0.5,1.0,2,0.573,0.0,80,7-0,26.2,0.1,12.0,Jonas Valanciunas,C,8.7,3678360,1.4,TOR,19.1,2015,0.002
13,3.7,1.0,4,0.436,0.379,82,6-6,24.3,1.0,9.5,Greivis Vasquez,PG,2.6,6400000,1.5,TOR,19.8,2015,0.484
14,2.1,1.0,9,0.464,0.34,80,6-1,25.2,4.0,15.5,Lou Williams,SG,1.9,5450000,1.3,TOR,27.0,2015,0.482
